goal,target,indicator,seriesCode,seriesDesc,release,geoAreaCode,geoAreaName,parentCode,parentName,type,ISO3,UN_Member,X,Y,educationLevelCode,educationLevelDesc,unitsCode,unitsDesc,unitmultiplierCode,unitmultiplierDesc,reportingTypeCode,reportingTypeDesc,valueDetails,footnotes,sources,timeDetails,nature,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_latest_year,latest_year,ObjectId
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,478,Mauritania,11,Western Africa,Country,MRT,1,-10.33187259,20.26089546,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,88.97959,95.491800,,95.4918,2017,87
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,478,Mauritania,11,Western Africa,Country,MRT,1,-10.33187259,20.26089546,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,37.30952,37.180990,,37.18099,2017,88
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,478,Mauritania,11,Western Africa,Country,MRT,1,-10.33187259,20.26089546,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,69.49686,63.580250,,63.58025,2017,89
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,480,Mauritius,14,Eastern Africa,Country,MUS,1,57.568022,-20.28581998,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,100,100,100,100,100,,100,2017,90
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,480,Mauritius,14,Eastern Africa,Country,MUS,1,57.568022,-20.28581998,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,100,100,,100,100,100,100,100,,100,2017,91
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,480,Mauritius,14,Eastern Africa,Country,MUS,1,57.568022,-20.28581998,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,100,100,100,100,100,,100,2017,92
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,484,Mexico,13,Central America,Country,MEX,1,-102.5148166,23.93378032,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,49.04111,,,49.04111,2016,93
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,484,Mexico,13,Central America,Country,MEX,1,-102.5148166,23.93378032,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,484,Mexico,13,Central America,Country,MEX,1,-102.5148166,23.93378032,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,492,Monaco,155,Western Europe,Country,MCO,1,7.424214814,43.73532918,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,96
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,492,Monaco,155,Western Europe,Country,MCO,1,7.424214814,43.73532918,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,97
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,492,Monaco,155,Western Europe,Country,MCO,1,7.424214814,43.73532918,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,98
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,496,Mongolia,30,Eastern Asia,Country,MNG,1,103.0728057,46.83892054,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,496,Mongolia,30,Eastern Asia,Country,MNG,1,103.0728057,46.83892054,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,496,Mongolia,30,Eastern Asia,Country,MNG,1,103.0728057,46.83892054,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,498,Republic of Moldova,151,Eastern Europe,Country,MDA,1,28.4650624,47.20236795,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,102
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,498,Republic of Moldova,151,Eastern Europe,Country,MDA,1,28.4650624,47.20236795,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,103
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,498,Republic of Moldova,151,Eastern Europe,Country,MDA,1,28.4650624,47.20236795,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,100,,100,2017,104
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,499,Montenegro,39,Southern Europe,Country,MNE,1,19.25214024,42.78717043,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,499,Montenegro,39,Southern Europe,Country,MNE,1,19.25214024,42.78717043,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,499,Montenegro,39,Southern Europe,Country,MNE,1,19.25214024,42.78717043,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,500,Montserrat,29,Caribbean,Country,MSR,0,-62.19261223,16.73558313,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,500,Montserrat,29,Caribbean,Country,MSR,0,-62.19261223,16.73558313,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,,,100,2016,109
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,4,Afghanistan,34,Southern Asia,Country,AFG,1,66.02688198,33.83160199,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,93.034010,,93.03401,2017,110
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,504,Morocco,15,Northern Africa,Country,MAR,1,-6.281942841,31.8440131,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,94.10793,96.688970,,96.68897,2017,111
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,4,Afghanistan,34,Southern Asia,Country,AFG,1,66.02688198,33.83160199,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,96.927510,,96.92751,2017,112
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,504,Morocco,15,Northern Africa,Country,MAR,1,-6.281942841,31.8440131,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,72.90829,73.873370,,73.87337,2017,113
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,8,Albania,39,Southern Europe,Country,ALB,1,20.06660928,41.13897007,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,57.738100,,57.7381,2017,114
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,504,Morocco,15,Northern Africa,Country,MAR,1,-6.281942841,31.8440131,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,89.11175,92.134830,,92.13483,2017,115
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,508,Mozambique,14,Eastern Africa,Country,MOZ,1,38.18479941,-14.27963886,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,508,Mozambique,14,Eastern Africa,Country,MOZ,1,38.18479941,-14.27963886,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,508,Mozambique,14,Eastern Africa,Country,MOZ,1,38.18479941,-14.27963886,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,512,Oman,145,Western Asia,Country,OMN,1,57.87743482,21.98805614,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,512,Oman,145,Western Asia,Country,OMN,1,57.87743482,21.98805614,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,512,Oman,145,Western Asia,Country,OMN,1,57.87743482,21.98805614,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,516,Namibia,18,Southern Africa,Country,NAM,1,17.21907885,-22.13817068,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,516,Namibia,18,Southern Africa,Country,NAM,1,17.21907885,-22.13817068,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,516,Namibia,18,Southern Africa,Country,NAM,1,17.21907885,-22.13817068,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,520,Nauru,57,Micronesia,Country,NRU,1,166.92313,-0.528742623,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,520,Nauru,57,Micronesia,Country,NRU,1,166.92313,-0.528742623,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,520,Nauru,57,Micronesia,Country,NRU,1,166.92313,-0.528742623,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,524,Nepal,34,Southern Asia,Country,NPL,1,83.94678863,28.25866332,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,524,Nepal,34,Southern Asia,Country,NPL,1,83.94678863,28.25866332,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,39.01046,,,39.01046,2016,129
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,524,Nepal,34,Southern Asia,Country,NPL,1,83.94678863,28.25866332,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,528,Netherlands,155,Western Europe,Country,NLD,1,5.331480568,51.86728884,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,2016,131
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,528,Netherlands,155,Western Europe,Country,NLD,1,5.331480568,51.86728884,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,2016,132
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,528,Netherlands,155,Western Europe,Country,NLD,1,5.331480568,51.86728884,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,2016,133
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,530,Netherlands Antilles,29,Caribbean,Country,ANT,0,-68.30676179,12.22720635,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,530,Netherlands Antilles,29,Caribbean,Country,ANT,0,-68.30676179,12.22720635,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,530,Netherlands Antilles,29,Caribbean,Country,ANT,0,-68.30676179,12.22720635,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,531,Curaçao,29,Caribbean,Country,CUW,0,-68.95033464,12.15058042,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,531,Curaçao,29,Caribbean,Country,CUW,0,-68.95033464,12.15058042,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,531,Curaçao,29,Caribbean,Country,CUW,0,-68.95033464,12.15058042,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,533,Aruba,29,Caribbean,Country,ABW,0,-69.97050586,12.50878756,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,533,Aruba,29,Caribbean,Country,ABW,0,-69.97050586,12.50878756,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,533,Aruba,29,Caribbean,Country,ABW,0,-69.97050586,12.50878756,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,534,Sint Maarten (Dutch part),29,Caribbean,Country,SXM,0,-63.06198692,18.03926508,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,534,Sint Maarten (Dutch part),29,Caribbean,Country,SXM,0,-63.06198692,18.03926508,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,534,Sint Maarten (Dutch part),29,Caribbean,Country,SXM,0,-63.06198692,18.03926508,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,540,New Caledonia,54,Melanesia,Country,NCL,0,165.5067368,-21.41742531,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,540,New Caledonia,54,Melanesia,Country,NCL,0,165.5067368,-21.41742531,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,540,New Caledonia,54,Melanesia,Country,NCL,0,165.5067368,-21.41742531,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,548,Vanuatu,54,Melanesia,Country,VUT,1,167.0679779,-15.34445547,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,548,Vanuatu,54,Melanesia,Country,VUT,1,167.0679779,-15.34445547,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,548,Vanuatu,54,Melanesia,Country,VUT,1,167.0679779,-15.34445547,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,554,New Zealand,53,Australia and New Zealand,Country,NZL,1,170.4755673,-43.98721568,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,554,New Zealand,53,Australia and New Zealand,Country,NZL,1,170.4755673,-43.98721568,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,554,New Zealand,53,Australia and New Zealand,Country,NZL,1,170.4755673,-43.98721568,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,558,Nicaragua,13,Central America,Country,NIC,1,-85.03060315,12.84210839,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,558,Nicaragua,13,Central America,Country,NIC,1,-85.03060315,12.84210839,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,558,Nicaragua,13,Central America,Country,NIC,1,-85.03060315,12.84210839,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,562,Niger,11,Western Africa,Country,NER,1,9.400167877,17.42143036,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,85.62092,,,85.62092,2016,158
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,562,Niger,11,Western Africa,Country,NER,1,9.400167877,17.42143036,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,,16.663850,,16.66385,2017,159
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,562,Niger,11,Western Africa,Country,NER,1,9.400167877,17.42143036,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,51.67347,,,51.67347,2016,160
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,566,Nigeria,11,Western Africa,Country,NGA,1,8.097363256,9.585789025,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,566,Nigeria,11,Western Africa,Country,NGA,1,8.097363256,9.585789025,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,566,Nigeria,11,Western Africa,Country,NGA,1,8.097363256,9.585789025,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,570,Niue,61,Polynesia,Country,NIU,0,-169.8601693,-19.05000475,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,,,100,2016,164
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,570,Niue,61,Polynesia,Country,NIU,0,-169.8601693,-19.05000475,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,,,100,2016,165
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,570,Niue,61,Polynesia,Country,NIU,0,-169.8601693,-19.05000475,LOWSEC,Lower secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,,,,,,,,,100,,,100,2016,166
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,574,Norfolk Island,53,Australia and New Zealand,Country,NFK,0,167.9515548,-29.03230018,UPPSEC,Upper secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,574,Norfolk Island,53,Australia and New Zealand,Country,NFK,0,167.9515548,-29.03230018,PRIMAR,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,574,Norfolk Island,53,Australia and New Zealand,Country,NFK,0,167.9515548,-29.03230018,LOWSEC,Lower secondary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,578,Norway,154,Northern Europe,Country,NOR,1,11.47846389,61.34311134,UPPSEC,Upper secondary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,,,,,,,,,100,100,100,100,100,100,100,100,100,,,100,2016,170
4,4.a,4.a.1,SE_ACC_DWAT,"Schools with access to basic drinking water, by education level (%)",2019.Q2.G.01,578,Norway,154,Northern Europe,Country,NOR,1,11.47846389,61.34311134,PRIMAR,Primary,PERCENT,Percentage,,,G,Global,,,UIS,,C: Country data,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,100,2016,171
